17.936146	-1.197801
17.916375	-1.198946
19.000947	-2.442354
19.397956	-2.500728
19.696156	-2.313072
20.518199	-2.679728
20.662621	-2.206355
20.975374	-2.193777
21.357449	-1.986135
22.276346	-1.918671
22.695647	-2.128622
23.509398	-2.060215
23.414196	-1.447114
24.282992	-1.644425
24.366038	-1.762090
25.823068	-1.145151
25.696927	-0.861652
26.539926	-0.798546
26.747664	-0.206833
27.284882	-0.047819
27.064132	0.131226
28.169737	0.512009
28.593324	1.011497
27.881726	1.108252
28.780269	1.307723
28.946458	1.976997
29.477559	2.476820
29.442976	3.019210
30.027461	3.298481
30.346224	3.623174
30.440947	4.402746
30.509050	4.662688
30.310898	5.420011
30.843915	5.639174
30.774731	6.158271
30.626846	6.631244
31.048207	6.884426
31.031535	7.386804
31.157630	7.711634
38.937540	-6.762526
18.988101	9.778230
30.451137	42.835912
24.509021	5.843001
39.685767	12.887140
30.317073	11.325395
8.669013	20.742416
17.711247	18.959668
29.961046	-1.511829
23.896265	3.593084
43.765214	11.449368
20.518702	7.413046
5.403766	33.476496
25.463037	12.408387
11.836220	12.397053
21.496818	-0.418644
31.834361	-5.140401
24.097197	15.981134
24.011367	6.017499
19.017955	14.523986
19.528455	-0.356316
19.964138	17.004338
-7.129769	-10.225539
24.952416	23.745169
30.951984	16.507332
7.958789	9.107056
5.704218	-3.669070
27.241164	4.004766
5.849398	10.555658
4.122009	20.138284
28.929211	-2.387093
14.424462	21.016225
33.511275	35.819636
8.012743	3.021761
14.825758	12.711094
23.429037	1.394166
26.520959	-9.255420
25.699725	22.778717
22.924143	14.976080
18.690460	2.867495
15.178871	9.139543
25.828836	5.690438
17.112332	-6.690415
25.237236	-20.967478
31.931444	7.522951
-1.605786	3.352217
39.135025	2.204709
14.647793	-0.501982
34.230405	-10.263217
36.593500	2.756607
